config,backend,language,split,file_id,reference,hypothesis,hypothesis_raw,wer,cer,latency_sec,rtf,audio_duration_sec,ref_words,hyp_words,word_ratio,error
azure_whisper_fi,azure_whisper,fi,2016-dev-seen,jyri_hakamies_02427,toiminnan taso on tyydyttävällä tasolla näiden näillä budjettiluvuilla,toiminnan taso on tyydyttävällä tasolla näillä budjettiluvuilla,Toiminnan taso on tyydyttävällä tasolla näillä budjettiluvuilla.,0.125,0.1,57.828,11.7228,4.933,8,7,0.875,
azure_whisper_fi,azure_whisper,fi,2016-dev-seen,hanna_tainio_02092,olemme saaneet odottaa talouden elpymistä pitkään ja valtion ja kuntien velanotto on lisääntynyt samalla kun arviot kestävyysvajeen laajuudesta ovat vain kasvaneet,olemme saaneet odottaa talouden elpymistä pitkään ja valtion ja kuntien velanotto on lisääntynyt samalla kun arviot kestävyysvajien laajuudessa ovat vain kasvaneet,"Olemme saaneet odottaa talouden elpymistä pitkään, ja valtion ja kuntien velanotto on lisääntynyt samalla kun arviot kestävyysvajien laajuudessa ovat vain kasvaneet.",0.095238,0.01227,2.243,0.2567,8.74,21,21,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-seen,carl_haglund_02741,ensiksi tähän edustaja salolaisen kysymykseen tai ja etenkin pointtiin siitä että ei ole pointtia tehdä selontekoa joka on samanlainen kuin se,ensiksi tähän edustaja salavaisen kysymykseen ja etenkin pointtiin siitä että ei ole pointtia tehdä sevon teko joka on samanlainen kuin se,"Ensiksi tähän edustaja Salavaisen kysymykseen ja etenkin pointtiin siitä, että ei ole pointtia tehdä Sevon teko, joka on samanlainen kuin se,",0.190476,0.06338,0.632,0.0778,8.128,21,21,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-seen,eero_suutari_02908,edustaja pirttilahti ihmetteli ketä pelastetaan ja väitti että espanjan valtio on niin kuin velkaantunut,edustaja pirttilahti ihmetteli ketä pelastetaan ja väitti että espanjan valtio on velkaantunut,"Edustaja Pirttilahti ihmetteli ketä pelastetaan ja väitti, että Espanjan valtio on velkaantunut.",0.142857,0.096154,56.959,5.5161,10.326,14,12,0.857,
azure_whisper_fi,azure_whisper,fi,2016-dev-seen,leena_rauhala_04129,lukiokoulutuksen säästöjen merkitys näkyy nyt sitten nimenomaan tämä alueellisten erojen kasvuna niin kuin edustaja sarkomaa sanoi ja siitä opiskelijat asetetaan eriarvoiseen asemaan,lukiokouluston säästöjen merkitys näkyy nyt sitten nimenomaan tätä alueellisten erojen kasvuna niin kuin edustaja sarkomaa sanoi ja siitä opiskelijat asetetaan eriarvoiseen asemaan,"lukiokouluston säästöjen merkitys näkyy. Nyt sitten nimenomaan tätä alueellisten erojen kasvuna, niin kuin edustaja Sarkomaa sanoi, ja siitä opiskelijat asetetaan eriarvoiseen asemaan.",0.090909,0.032967,0.914,0.0785,11.639,22,22,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-seen,hanna_tainio_02078,kehyksessä on edellä mainittujen lisäksi useita keinoja työllisyyden lisäämiseksi,kehyksessä on edellä mainittujen lisäksi useita keinoja työllisyyden lisäämiseksi,Kehyksessä on edellä mainittujen lisäksi useita keinoja työllisyyden lisäämiseksi.,0.0,0.0,2.173,0.5174,4.2,9,9,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-seen,carl_haglund_02575,tavoitteeseen on myös lisätty liikunnan ja huippu urheilun rehellisyyden ja eettisyyden periaatteiden edistäminen sekä eriarvoisuuden vähentäminen,tavoitteeseen on myös lisätty liikunnan ja hurppu urheilun rehellisyyden ja eettisyyden periaatteiden edistäminen sekä eriavoisuuden vähentäminen,Tavoitteeseen on myös lisätty liikunnan ja hurppu-urheilun rehellisyyden ja eettisyyden periaatteiden edistäminen sekä eriavoisuuden vähentäminen.,0.125,0.013699,57.074,6.827,8.36,16,16,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-seen,hanna_tainio_02199,arvoisa puhemies,arvoisa puhemies,Arvoisa puhemies.,0.0,0.0,0.339,0.2433,1.392,2,2,1.0,
azure_whisper_fi,azure_whisper,fi,2016-dev-seen,carl_haglund_02583,sitten tässä on myös mahdollistettu se joka ei nyt kovin usein tule ajankohtaistumaan mutta teoriassa valtionapukelpoisuus voidaan myös päättä vastaisuudessa eli siis evätä kun se tällä hetkellä se on aika pysyvä,tässä on myös mahdollistettu se joka nyt varmaan ei kovin usein tule ajankohtaistumaan mutta teoriassa valtioneuvoston kelpoisuus voidaan myös päättää vastaisuudessaan eli siis evätä tällä hetkellä se on aika pysyvä,"Tässä on myös mahdollistettu se, joka nyt varmaan ei kovin usein tule ajankohtaistumaan, mutta teoriassa valtioneuvoston kelpoisuus voidaan myös päättää vastaisuudessaan, eli siis evätä. Tällä hetkellä se on aika pysyvä.",0.322581,0.179245,2.056,0.1704,12.064,31,30,0.968,
azure_whisper_fi,azure_whisper,fi,2016-dev-seen,hanna_tainio_02139,paitsi maamme imagon kannalta se hyödyttää myös suoraan potilaita kehittämällä uusia parempia hoitomuotoja niiden laatua ja täten ehkäisee hoitovirheitä ja sen myötä säästää,paitsi maamme imakon kannalta se hyödyntää myös suoraa potilaita kehittämällä uusia parempia hoitomuotoja niiden laatua ja täten ehkäisee hoitovirheitä ja sen myötä säästää koulutuksia,"Paitsi maamme imakon kannalta, se hyödyntää myös suoraa potilaita kehittämällä uusia parempia hoitomuotoja, niiden laatua ja täten ehkäisee hoitovirheitä ja sen myötä säästää koulutuksia.",0.173913,0.086705,57.244,5.4581,10.488,23,24,1.043,
azure_whisper_fi,azure_whisper,fi,2016-dev-seen,hanna_tainio_02099,lisäksi hallitus panostaa monilla tavoin osatyökykyisten ja työkyvyttömyyseläkkeellä olevien työllistymiseen pidentäen näin työuria,lisäksi hallitus panostaa monilla tavoin osatyökykyisten ja työkyvyttömyyseläkkeellä olevien työllistymiseen pidäntäen näin työuria,"Lisäksi hallitus panostaa monilla tavoin osatyökykyisten ja työkyvyttömyyseläkkeellä olevien työllistymiseen, pidäntäen näin työuria.",0.076923,0.007634,0.686,0.085,8.072,13,13,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,jouni_backman_01959,tämä on ensimmäinen varsinainen budjetti koko vaalikaudelle mutta on tärkeää että heti alkuvaiheessa hallitus toteuttaa omaan hallitusohjelmaansa kirjattuja,tämä on ensimmäinen varsinainen budjeti koko vaalikaudelle mutta on tärkeää että heti alkuvaiheessa hallitus toteuttaa oman hallitusohjelmansa kirjattuja,"Tämä on ensimmäinen varsinainen budjeti koko vaalikaudelle, mutta on tärkeää, että heti alkuvaiheessa hallitus toteuttaa oman hallitusohjelmansa kirjattuja...",0.166667,0.019231,1.842,0.1661,11.088,18,18,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,carl_haglund_02628,mutta et se tärkeä mikä pitäisi parantaa on se että kun siinä kutsuntatilanteessa todetaan että se kaveri ei kykene suorittamaan sitä palvelusta niin siinä vaiheessa pitäisi joku muu taho katsoa että jos sen nuoren miehen tilanne ei ole hyvä että varmistetaan että joku ottaa siitä kopin niin että se ei putoa järjestelmästä väliin,tärkeää mikä pitäisi parantaa on se että kun siinä kutsuntatilanteessa todetaan että se kaveri ei kykene suorittamaan sitä palvelusta niin siinä vaiheessa pitäisi joku muu taho katsoa että jos sen nuoren miehen tilanne ei ole hyvä että varmistetaan että joku ottaa siitä kopin niin että se ei putoa järjestelmästä väliin,"Tärkeää, mikä pitäisi parantaa, on se, että kun siinä kutsuntatilanteessa todetaan, että se kaveri ei kykene suorittamaan sitä palvelusta, niin siinä vaiheessa pitäisi joku muu taho katsoa, että jos sen nuoren miehen tilanne ei ole hyvä, että varmistetaan, että joku ottaa siitä kopin niin, että se ei putoa järjestelmästä väliin.",0.075472,0.039275,57.646,2.9304,19.672,53,50,0.943,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,anne_mari_virolainen_04351,valtiovarainvaliokunnassa pidimme tärkeänä myös päihdeäitien sekä heidän syrjäytymisvaarassa olevien lastensa asiaa,valtiovarainvaliokunnassa pidimme tärkeänä myös päideäitien sekä heidän syrjäytymisvaarassa olevien lastensa asiaa,Valtiovarainvaliokunnassa pidimme tärkeänä myös päideäitien sekä heidän syrjäytymisvaarassa olevien lastensa asiaa.,0.090909,0.008696,0.635,0.0814,7.808,11,11,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,jyri_hakamies_02700,meillä on esimerkiksi kaakkois suomessa tämmöinen liikuntaneuvoja mukana näissä tilaisuuksissa ja pyritään niitä jotka itse arvioivat että heidän kuntonsa edellyttäisi kohentamista niin ennen palvelukseen astumista eli vuoden kahden aikana siihen kuntopuoleen,meillä on esimerkiksi kaakkois suomessa tällainen liikuntaneuvoja mukana näissä tilaisuuksissa pyritään niitä jotka itse arvioivat että heidän kuntoonsa edellyttäisi kohentamista niin ennen palveluksen astumista eli vuoden kahden aikana siihen kuntoon puoleen,"Meillä on esimerkiksi Kaakkois-Suomessa tällainen liikuntaneuvoja mukana näissä tilaisuuksissa. Pyritään niitä, jotka itse arvioivat, että heidän kuntoonsa edellyttäisi kohentamista, niin ennen palveluksen astumista, eli vuoden kahden aikana siihen kuntoon puoleen.",0.193548,0.042471,2.186,0.1612,13.563,31,31,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,hanna_tainio_01920,lastensuojelun puolellahan on ollut myös vakavia ongelmia mutta niihinkin puututaan nyt vahvistamalla lapsen oikeuksia ja parantamalla työntekijöiden mahdollisuuksia perehtyä lapsen tilanteeseen ja,lastensuojelun puolellahan on ollut myös vakavia ongelmia mutta niihinkin puututaan nyt vahvistamalla lapsen oikeuksia ja parantamalla työntekijöiden mahdollisuuksia perehtyä lapsen tilanteeseen,"Lastensuojelun puolellahan on ollut myös vakavia ongelmia, mutta niihinkin puututaan nyt vahvistamalla lapsen oikeuksia ja parantamalla työntekijöiden mahdollisuuksia perehtyä lapsen tilanteeseen.",0.045455,0.015228,57.32,5.4989,10.424,22,21,0.955,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,eero_suutari_02968,arvoisa puhemies,arvoisa puheenmies,Arvoisa puheenmies.,0.5,0.125,0.333,0.3681,0.904,2,2,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,eero_suutari_02922,samalla eduskunta hyväksyy seuraavan hyväksyi seuraavan lausuman,samalla eduskunta hyväksyi seuraavan lausun,Samalla eduskunta hyväksyi seuraavan lausun.,0.428571,0.328125,1.494,0.4224,3.536,7,5,0.714,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,carl_haglund_02703,valitettavasti valtiontalouden tilasta johtuen eivät puolustusvoimauudistuksen hedelmät ole kuitenkaan jäämässä puolustusvoimien käyttöön,valitettavasti valtiotalouden tilasta johtuen eivät puolustusvoimauudistuksen hedelmät ole kuitenkaan jäämässä puolustusvoimien käyllä,Valitettavasti valtiotalouden tilasta johtuen eivät puolustusvoimauudistuksen hedelmät ole kuitenkaan jäämässä puolustusvoimien käyllä.,0.166667,0.043796,58.364,5.5311,10.552,12,12,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,jyri_hakamies_02689,kysymys on siis paitsi siitä että se on olennainen osa että sen korvaaminen tulisi kovin kovin tuota kalliiksi eli eli tässä suhteessa puolustushallinto on lähtenyt lähtenyt tuomalla esille näitä faktoja mutta hallitus lähikuukausina asiaa käsittelee,kysymys on siis paitsi siitä että se on olennainen osa että sen korvaaminen tulisi kovin tuolta kalliiksi eli tässä suhteessa puolustushallinto on lähtenyt tuomalla esille näitä faktoja mutta hallitus lähikuukausina asiaa käsittelee,"Kysymys on siis paitsi siitä, että se on olennainen osa, että sen korvaaminen tulisi kovin tuolta kalliiksi. Eli tässä suhteessa puolustushallinto on lähtenyt tuomalla esille näitä faktoja, mutta hallitus lähikuukausina asiaa käsittelee.",0.114286,0.08,0.977,0.0718,13.607,35,32,0.914,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,carl_haglund_02604,mitä tulee tähän maanpuolustustahtoon näille alueille joista lakkaa varuskunnat niin puolustusvoimissa on tällä hetkellä suunnitteilla nämä niin sanotut paikallisjoukot joka on siis uusi joukkotyyppi joka on edustaja joka on komentaja puheloisen,maanpuolustusvoimissa on tällä hetkellä suunnitteleva ns paikallisjoukot joka on uusi joukkotyyppi joka on komentaja puheloisen,"Maanpuolustusvoimissa on tällä hetkellä suunnitteleva ns. paikallisjoukot, joka on uusi joukkotyyppi, joka on komentaja puheloisen.",0.612903,0.493878,0.733,0.0562,13.055,31,15,0.484,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,jyri_hakamies_02376,energiapaletti se perustuu yhtäältä ydinvoiman lisäämiseen ja toisaalta vahvoihin panostuksiin uusiutuvan energian osalta mutta mielestäni kunnianhimon tasoa on syytä nostaa ja sitä hallitus tulee tämän syksyn aikana käsittelemään ja energiailmastostrategia uudistetaan ajastetaan tämän syksyn aikana ja eduskunta saa sen sitten käsiteltäväkseen,energiapaletti perustuu yhtäältä ydinvoiman lisäämiseen ja toisaalta vahvoihin panostuksiin uusiutuva energia osalta mutta mielestäni kunnianhimo tasoa on syytä nostaa ja sitä hallitus tulee tämän syksyn aikana käsittelemään energia ilmastostrategia ajastetaan tämän syksyn aikana ja eduskunta saa sen sitten käsiteltäväkseen,"Energiapaletti perustuu yhtäältä ydinvoiman lisäämiseen ja toisaalta vahvoihin panostuksiin uusiutuva energia osalta. Mutta mielestäni kunnianhimo tasoa on syytä nostaa, ja sitä hallitus tulee tämän syksyn aikana käsittelemään. Energia-ilmastostrategia ajastetaan tämän syksyn aikana, ja eduskunta saa sen sitten käsiteltäväkseen.",0.170732,0.063768,58.748,3.0829,19.056,41,39,0.951,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,jyri_hakamies_02695,sen yhtiön enemmistö on on on eduskuntavaltuuden takana ja yrityksellä on hyvin keskeinen ja tärkeä rooli energiayhtiönä että siinä mielessä,ene yhtiön enemmistön on eduskuntavaltuuden takana ja yrityksellä on hyvin keskeinen ja tärkeä rooli energiayhtiönä että siinä mielessä,"Ene-yhtiön enemmistön on eduskuntavaltuuden takana ja yrityksellä on hyvin keskeinen ja tärkeä rooli energiayhtiönä, että siinä mielessä...",0.2,0.05,1.442,0.1658,8.696,20,18,0.9,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,jari_koskinen_02952,on kerrottu että se on edelleenkin meille tärkeä jatkossa ja edelleenkin sen pitää olla samalla tavalla tuotantoon sidottua tukea ja myös mukana oltava investointituet koska se kokonaisuus on meidän mielestämme järkevin ja toiminut tähänkin asti,on kerrottu että se on edelleenkin meille tärkeä jatkossa ja edelleenkin se pitää olla samalla tavalla tuotantoasennettua tukea ja myös mukana investointituet koska se kokonaisuus on meidän mielestämme järkevin ja toimiin ollut tähänkin asti,"On kerrottu, että se on edelleenkin meille tärkeä jatkossa, ja edelleenkin se pitää olla samalla tavalla tuotantoasennettua tukea ja myös mukana investointituet, koska se kokonaisuus on meidän mielestämme järkevin ja toimiin ollut tähänkin asti.",0.171429,0.081633,0.977,0.083,11.763,35,34,0.971,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,carl_haglund_02557,taustalla on etenkin se että on haluttu päivittää tätä nykyistä puitelakia jossa suuri yhteiskunnallinen muutos on se tosiasia että liian harva suomalainen liikkuu ja on liian monia suomalaisia jotka sitten eivät liiku,taustalla on etenkin se että on haluttu päivittää tämä nykyistä puiteoakia jossa suuri yhteiskunnallinen muutos on se tosiasia että liian harva suomalainen liikkuu ja on liian monia suomalaisia jotka sitten eivät liiku,"Taustalla on etenkin se, että on haluttu päivittää tämä nykyistä puiteoakia, jossa suuri yhteiskunnallinen muutos on se tosiasia, että liian harva suomalainen liikkuu ja on liian monia suomalaisia, jotka sitten eivät liiku.",0.0625,0.009174,57.441,3.5662,16.107,32,32,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,jouni_backman_01836,se millä tavalla se muistuttaa taas sitä keskustan ajattelutapaa on tämä miljardiluokan rahasto jolla valtio olisi panostamassa yritystoimintaan,se millä tavalla se muistuttaa taas sitä keskustan ajattelutapaa on tämä miljardiluokan rahasto jolla valtio olisi panostamassa yritystoimintaa,"Se, millä tavalla se muistuttaa, taas sitä keskustan ajattelutapaa, on tämä miljardiluokan rahasto, jolla valtio olisi panostamassa yritystoimintaa.",0.055556,0.006944,0.736,0.063,11.694,18,18,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,jan_vapaavuori_05850,se johtuu eun pankkikriisin seurauksena syntyneestä pankkisääntelystä joka kiristää vakavaraisuusvaatimuksia,se johtuu eu pankkikriisin seurauksena syntyneestä pankkisääntelystä joka kiristää vakavaraisuusvaatimuksia,"Se johtuu EU-pankkikriisin seurauksena syntyneestä pankkisääntelystä, joka kiristää vakavaraisuusvaatimuksia.",0.1,0.009259,1.707,0.2592,6.584,10,10,1.0,
azure_whisper_auto,azure_whisper,auto,2016-dev-seen,anne_mari_virolainen_04370,liikennepoliittisen selonteon käsittelyn yhteydessä eduskunta hyväksyy kannanoton jonka mukaan mahdollisuudet tie ja liikennerahastojen käyttämiseen on selvitettävä tällä hallituskaudella,liikennepoliittisen selonteon käsittelyn yhteydessä eduskunta hyväksyy kannanoton jonka mukaan mahdollisuudet tie ja liikennerahastojen käyttämiseen on selvitettävä tällä hallituskaudella,"Liikennepoliittisen selonteon käsittelyn yhteydessä eduskunta hyväksyy kannanoton, jonka mukaan mahdollisuudet tie- ja liikennerahastojen käyttämiseen on selvitettävä tällä hallituskaudella.",0.0,0.0,57.601,5.6455,10.203,18,18,1.0,
